state,date,cases,deaths,cases_new,deaths_new,state_postal,state_fips,population
South Dakota,2020-08-06,9273,141,105,4,SD,46,884659
South Dakota,2020-08-07,9371,144,98,3,SD,46,884659
South Dakota,2020-08-08,9477,146,106,2,SD,46,884659
South Dakota,2020-08-09,9605,146,128,0,SD,46,884659
South Dakota,2020-08-10,9663,146,58,0,SD,46,884659
South Dakota,2020-08-11,9713,146,50,0,SD,46,884659
South Dakota,2020-08-12,9815,147,102,1,SD,46,884659
South Dakota,2020-08-13,9897,148,82,1,SD,46,884659
South Dakota,2020-08-14,10024,150,127,2,SD,46,884659
South Dakota,2020-08-15,10118,152,94,2,SD,46,884659
South Dakota,2020-08-16,10274,153,156,1,SD,46,884659
South Dakota,2020-08-17,10360,153,86,0,SD,46,884659
South Dakota,2020-08-18,10443,154,83,1,SD,46,884659
South Dakota,2020-08-19,10566,155,123,1,SD,46,884659
South Dakota,2020-08-20,10691,157,125,2,SD,46,884659
South Dakota,2020-08-21,10884,159,193,2,SD,46,884659
South Dakota,2020-08-22,11135,160,251,1,SD,46,884659
South Dakota,2020-08-23,11276,161,141,1,SD,46,884659
South Dakota,2020-08-24,11425,161,149,0,SD,46,884659
South Dakota,2020-08-25,11559,161,134,0,SD,46,884659
South Dakota,2020-08-26,11851,162,292,1,SD,46,884659
South Dakota,2020-08-27,12194,162,343,0,SD,46,884659
South Dakota,2020-08-28,12517,165,323,3,SD,46,884659
South Dakota,2020-08-29,12942,167,425,2,SD,46,884659
South Dakota,2020-08-30,13322,167,380,0,SD,46,884659
South Dakota,2020-08-31,13509,167,187,0,SD,46,884659
South Dakota,2020-09-01,13749,167,240,0,SD,46,884659
South Dakota,2020-09-02,14003,169,254,2,SD,46,884659
South Dakota,2020-09-03,14337,169,334,0,SD,46,884659
South Dakota,2020-09-04,14596,170,259,1,SD,46,884659
South Dakota,2020-09-05,14889,173,293,3,SD,46,884659
South Dakota,2020-09-06,15109,173,220,0,SD,46,884659
South Dakota,2020-09-07,15300,173,191,0,SD,46,884659
South Dakota,2020-09-08,15403,173,103,0,SD,46,884659
South Dakota,2020-09-09,15571,173,168,0,SD,46,884659
South Dakota,2020-09-10,15834,177,263,4,SD,46,884659
South Dakota,2020-09-11,16117,177,283,0,SD,46,884659
South Dakota,2020-09-12,16437,183,320,6,SD,46,884659
South Dakota,2020-09-13,16638,184,201,1,SD,46,884659
South Dakota,2020-09-14,16801,184,163,0,SD,46,884659
South Dakota,2020-09-15,16994,184,193,0,SD,46,884659
South Dakota,2020-09-16,17291,192,297,8,SD,46,884659
South Dakota,2020-09-17,17686,193,395,1,SD,46,884659
South Dakota,2020-09-18,18075,198,389,5,SD,46,884659
South Dakota,2020-09-19,18444,200,369,2,SD,46,884659
South Dakota,2020-09-20,18696,202,252,2,SD,46,884659
South Dakota,2020-09-21,18869,202,173,0,SD,46,884659
South Dakota,2020-09-22,19189,202,320,0,SD,46,884659
South Dakota,2020-09-23,19634,202,445,0,SD,46,884659
South Dakota,2020-09-24,20097,210,463,8,SD,46,884659
South Dakota,2020-09-25,20554,216,457,6,SD,46,884659
South Dakota,2020-09-26,21133,218,579,2,SD,46,884659
South Dakota,2020-09-27,21541,218,408,0,SD,46,884659
South Dakota,2020-09-28,21738,218,197,0,SD,46,884659
South Dakota,2020-09-29,21997,223,259,5,SD,46,884659
South Dakota,2020-09-30,22389,223,392,0,SD,46,884659
South Dakota,2020-10-01,23136,236,747,13,SD,46,884659
South Dakota,2020-10-02,23522,237,386,1,SD,46,884659
South Dakota,2020-10-03,23986,248,464,11,SD,46,884659
South Dakota,2020-10-04,24418,248,432,0,SD,46,884659
South Dakota,2020-10-05,24598,248,180,0,SD,46,884659
South Dakota,2020-10-06,24876,248,278,0,SD,46,884659
South Dakota,2020-10-07,25906,258,1030,10,SD,46,884659
South Dakota,2020-10-08,26441,272,535,14,SD,46,884659
South Dakota,2020-10-09,27215,277,774,5,SD,46,884659
South Dakota,2020-10-10,27947,286,732,9,SD,46,884659
South Dakota,2020-10-11,28564,286,617,0,SD,46,884659
South Dakota,2020-10-12,28925,288,361,2,SD,46,884659
South Dakota,2020-10-13,29339,288,414,0,SD,46,884659
South Dakota,2020-10-14,30215,291,876,3,SD,46,884659
South Dakota,2020-10-15,31012,304,797,13,SD,46,884659
South Dakota,2020-10-16,31805,307,793,3,SD,46,884659
South Dakota,2020-10-17,32611,315,806,8,SD,46,884659
South Dakota,2020-10-18,33269,323,658,8,SD,46,884659
South Dakota,2020-10-19,33836,323,567,0,SD,46,884659
South Dakota,2020-10-20,34457,330,621,7,SD,46,884659
South Dakota,2020-10-21,35044,333,587,3,SD,46,884659
South Dakota,2020-10-22,36017,347,973,14,SD,46,884659
South Dakota,2020-10-23,37202,356,1185,9,SD,46,884659
South Dakota,2020-10-24,38141,366,939,10,SD,46,884659
South Dakota,2020-10-25,39203,375,1062,9,SD,46,884659
South Dakota,2020-10-26,39741,375,538,0,SD,46,884659
South Dakota,2020-10-27,40730,375,989,0,SD,46,884659
South Dakota,2020-10-28,42000,384,1270,9,SD,46,884659
South Dakota,2020-10-29,43000,403,1000,19,SD,46,884659
South Dakota,2020-10-30,44559,415,1559,12,SD,46,884659
South Dakota,2020-10-31,45992,425,1433,10,SD,46,884659
South Dakota,2020-11-01,47324,437,1332,12,SD,46,884659
South Dakota,2020-11-02,47850,438,526,1,SD,46,884659
South Dakota,2020-11-03,48854,446,1004,8,SD,46,884659
South Dakota,2020-11-04,49791,460,937,14,SD,46,884659
South Dakota,2020-11-05,51151,482,1360,22,SD,46,884659
South Dakota,2020-11-06,52639,510,1488,28,SD,46,884659
South Dakota,2020-11-07,53976,523,1337,13,SD,46,884659
South Dakota,2020-11-08,55404,536,1428,13,SD,46,884659
South Dakota,2020-11-09,56311,537,907,1,SD,46,884659
South Dakota,2020-11-10,57334,540,1023,3,SD,46,884659
South Dakota,2020-11-11,58696,567,1362,27,SD,46,884659
South Dakota,2020-11-12,60716,567,2020,0,SD,46,884659
South Dakota,2020-11-13,62327,568,1611,1,SD,46,884659
South Dakota,2020-11-14,64182,621,1855,53,SD,46,884659
South Dakota,2020-11-15,65381,644,1199,23,SD,46,884659
South Dakota,2020-11-16,66278,644,897,0,SD,46,884659
South Dakota,2020-11-17,67284,644,1006,0,SD,46,884659
South Dakota,2020-11-18,68671,674,1387,30,SD,46,884659
South Dakota,2020-11-19,69742,705,1071,31,SD,46,884659
South Dakota,2020-11-20,71070,741,1328,36,SD,46,884659
South Dakota,2020-11-21,72214,777,1144,36,SD,46,884659
South Dakota,2020-11-22,73065,819,851,42,SD,46,884659
South Dakota,2020-11-23,73848,819,783,0,SD,46,884659
South Dakota,2020-11-24,74859,821,1011,2,SD,46,884659
South Dakota,2020-11-25,76142,849,1283,28,SD,46,884659
South Dakota,2020-11-26,76142,849,0,0,SD,46,884659
South Dakota,2020-11-27,78280,888,2138,39,SD,46,884659
South Dakota,2020-11-28,79099,942,819,54,SD,46,884659
South Dakota,2020-11-29,79900,943,801,1,SD,46,884659
South Dakota,2020-11-30,80464,946,564,3,SD,46,884659
South Dakota,2020-12-01,80912,948,448,2,SD,46,884659
South Dakota,2020-12-02,82203,995,1291,47,SD,46,884659
South Dakota,2020-12-03,83348,1033,1145,38,SD,46,884659
South Dakota,2020-12-04,84398,1064,1050,31,SD,46,884659
South Dakota,2020-12-05,85304,1091,906,27,SD,46,884659
South Dakota,2020-12-06,85991,1110,687,19,SD,46,884659
South Dakota,2020-12-07,86500,1110,509,0,SD,46,884659
South Dakota,2020-12-08,87038,1111,538,1,SD,46,884659
South Dakota,2020-12-09,88023,1147,985,36,SD,46,884659
South Dakota,2020-12-10,88727,1177,704,30,SD,46,884659
South Dakota,2020-12-11,89672,1210,945,33,SD,46,884659
South Dakota,2020-12-12,90407,1243,735,33,SD,46,884659
South Dakota,2020-12-13,91038,1259,631,16,SD,46,884659
South Dakota,2020-12-14,91354,1259,316,0,SD,46,884659
South Dakota,2020-12-15,91699,1261,345,2,SD,46,884659
South Dakota,2020-12-16,92604,1300,905,39,SD,46,884659
South Dakota,2020-12-17,93197,1301,593,1,SD,46,884659
South Dakota,2020-12-18,93772,1330,575,29,SD,46,884659
South Dakota,2020-12-19,94336,1350,564,20,SD,46,884659
South Dakota,2020-12-20,94727,1361,391,11,SD,46,884659
South Dakota,2020-12-21,95074,1381,347,20,SD,46,884659
South Dakota,2020-12-22,95509,1381,435,0,SD,46,884659
South Dakota,2020-12-23,96040,1389,531,8,SD,46,884659
South Dakota,2020-12-24,96546,1430,506,41,SD,46,884659
South Dakota,2020-12-25,96546,1430,0,0,SD,46,884659
South Dakota,2020-12-26,96963,1446,417,16,SD,46,884659
South Dakota,2020-12-27,97390,1446,427,0,SD,46,884659
South Dakota,2020-12-28,97658,1446,268,0,SD,46,884659
South Dakota,2020-12-29,98158,1446,500,0,SD,46,884659
South Dakota,2020-12-30,98720,1464,562,18,SD,46,884659
South Dakota,2020-12-31,99164,1488,444,24,SD,46,884659
South Dakota,2021-01-01,99164,1488,0,0,SD,46,884659
South Dakota,2021-01-02,99829,1501,665,13,SD,46,884659
South Dakota,2021-01-03,100532,1513,703,12,SD,46,884659
South Dakota,2021-01-04,100643,1513,111,0,SD,46,884659
South Dakota,2021-01-05,101076,1513,433,0,SD,46,884659
South Dakota,2021-01-06,101684,1519,608,6,SD,46,884659
South Dakota,2021-01-07,102132,1544,448,25,SD,46,884659
South Dakota,2021-01-08,102580,1556,448,12,SD,46,884659
South Dakota,2021-01-09,102901,1570,321,14,SD,46,884659
South Dakota,2021-01-10,103318,1585,417,15,SD,46,884659
South Dakota,2021-01-11,103499,1585,181,0,SD,46,884659
South Dakota,2021-01-12,103743,1585,244,0,SD,46,884659
South Dakota,2021-01-13,104195,1604,452,19,SD,46,884659
South Dakota,2021-01-14,104512,1614,317,10,SD,46,884659
South Dakota,2021-01-15,104937,1629,425,15,SD,46,884659
South Dakota,2021-01-16,105278,1633,341,4,SD,46,884659
South Dakota,2021-01-17,105544,1656,266,23,SD,46,884659
South Dakota,2021-01-18,105659,1667,115,11,SD,46,884659
South Dakota,2021-01-19,105786,1667,127,0,SD,46,884659
South Dakota,2021-01-20,106063,1667,277,0,SD,46,884659
South Dakota,2021-01-21,106400,1673,337,6,SD,46,884659
South Dakota,2021-01-22,106716,1684,316,11,SD,46,884659
South Dakota,2021-01-23,106963,1696,247,12,SD,46,884659
South Dakota,2021-01-24,107148,1705,185,9,SD,46,884659
South Dakota,2021-01-25,107180,1705,32,0,SD,46,884659
South Dakota,2021-01-26,107380,1705,200,0,SD,46,884659
South Dakota,2021-01-27,107608,1739,228,34,SD,46,884659
South Dakota,2021-01-28,107795,1763,187,24,SD,46,884659
South Dakota,2021-01-29,107955,1768,160,5,SD,46,884659
South Dakota,2021-01-30,108070,1775,115,7,SD,46,884659
South Dakota,2021-01-31,108250,1778,180,3,SD,46,884659
South Dakota,2021-02-01,108315,1778,65,0,SD,46,884659
South Dakota,2021-02-02,108431,1779,116,1,SD,46,884659
South Dakota,2021-02-03,108639,1782,208,3,SD,46,884659
South Dakota,2021-02-04,108813,1788,174,6,SD,46,884659
South Dakota,2021-02-05,108944,1798,131,10,SD,46,884659
South Dakota,2021-02-06,109132,1804,188,6,SD,46,884659
South Dakota,2021-02-07,109229,1809,97,5,SD,46,884659
South Dakota,2021-02-08,109283,1809,54,0,SD,46,884659
South Dakota,2021-02-09,109405,1809,122,0,SD,46,884659
South Dakota,2021-02-10,109580,1815,175,6,SD,46,884659
South Dakota,2021-02-11,109859,1829,279,14,SD,46,884659
South Dakota,2021-02-12,110068,1831,209,2,SD,46,884659
South Dakota,2021-02-13,110205,1838,137,7,SD,46,884659
South Dakota,2021-02-14,110315,1844,110,6,SD,46,884659
South Dakota,2021-02-15,110376,1844,61,0,SD,46,884659
South Dakota,2021-02-16,110593,1844,217,0,SD,46,884659
South Dakota,2021-02-17,110685,1844,92,0,SD,46,884659
South Dakota,2021-02-18,110871,1847,186,3,SD,46,884659
South Dakota,2021-02-19,111018,1853,147,6,SD,46,884659
South Dakota,2021-02-20,111165,1859,147,6,SD,46,884659
South Dakota,2021-02-21,111304,1863,139,4,SD,46,884659
South Dakota,2021-02-22,111334,1863,30,0,SD,46,884659
South Dakota,2021-02-23,111546,1863,212,0,SD,46,884659
South Dakota,2021-02-24,111808,1864,262,1,SD,46,884659
South Dakota,2021-02-25,111964,1872,156,8,SD,46,884659
South Dakota,2021-02-26,112107,1879,143,7,SD,46,884659
South Dakota,2021-02-27,112293,1886,186,7,SD,46,884659
South Dakota,2021-02-28,112427,1888,134,2,SD,46,884659
South Dakota,2021-03-01,112470,1888,43,0,SD,46,884659
South Dakota,2021-03-02,112652,1888,182,0,SD,46,884659
South Dakota,2021-03-03,112833,1893,181,5,SD,46,884659
South Dakota,2021-03-04,113065,1896,232,3,SD,46,884659
South Dakota,2021-03-05,113229,1896,164,0,SD,46,884659
South Dakota,2021-03-06,113378,1898,149,2,SD,46,884659
South Dakota,2021-03-07,113589,1900,211,2,SD,46,884659
South Dakota,2021-03-08,113596,1901,7,1,SD,46,884659
South Dakota,2021-03-09,113753,1901,157,0,SD,46,884659
South Dakota,2021-03-10,113962,1904,209,3,SD,46,884659
South Dakota,2021-03-11,114163,1905,201,1,SD,46,884659
South Dakota,2021-03-12,114347,1907,184,2,SD,46,884659
South Dakota,2021-03-13,114493,1909,146,2,SD,46,884659
South Dakota,2021-03-14,114623,1912,130,3,SD,46,884659
South Dakota,2021-03-15,114649,1912,26,0,SD,46,884659
South Dakota,2021-03-16,114791,1912,142,0,SD,46,884659
South Dakota,2021-03-17,114966,1915,175,3,SD,46,884659
South Dakota,2021-03-18,115203,1919,237,4,SD,46,884659
South Dakota,2021-03-19,115518,1919,315,0,SD,46,884659
South Dakota,2021-03-20,115723,1922,205,3,SD,46,884659
South Dakota,2021-03-21,115867,1923,144,1,SD,46,884659
South Dakota,2021-03-22,115972,1923,105,0,SD,46,884659
South Dakota,2021-03-23,116100,1923,128,0,SD,46,884659
South Dakota,2021-03-24,116370,1924,270,1,SD,46,884659
South Dakota,2021-03-25,116624,1927,254,3,SD,46,884659
South Dakota,2021-03-26,116833,1928,209,1,SD,46,884659
South Dakota,2021-03-27,117081,1933,248,5,SD,46,884659
South Dakota,2021-03-28,117244,1933,163,0,SD,46,884659
South Dakota,2021-03-29,117336,1933,92,0,SD,46,884659
South Dakota,2021-03-30,117495,1935,159,2,SD,46,884659
South Dakota,2021-03-31,117759,1935,264,0,SD,46,884659
South Dakota,2021-04-01,117989,1938,230,3,SD,46,884659
South Dakota,2021-04-02,118186,1938,197,0,SD,46,884659
South Dakota,2021-04-03,118361,1938,175,0,SD,46,884659
South Dakota,2021-04-04,118361,1938,0,0,SD,46,884659
South Dakota,2021-04-05,118517,1938,156,0,SD,46,884659
South Dakota,2021-04-06,118680,1938,163,0,SD,46,884659
South Dakota,2021-04-07,118975,1938,295,0,SD,46,884659
South Dakota,2021-04-08,119197,1939,222,1,SD,46,884659
South Dakota,2021-04-09,119467,1946,270,7,SD,46,884659
South Dakota,2021-04-10,119705,1946,238,0,SD,46,884659
South Dakota,2021-04-11,119705,1946,0,0,SD,46,884659
South Dakota,2021-04-12,119892,1947,187,1,SD,46,884659
South Dakota,2021-04-13,120154,1947,262,0,SD,46,884659
South Dakota,2021-04-14,120379,1948,225,1,SD,46,884659
South Dakota,2021-04-15,120613,1949,234,1,SD,46,884659
South Dakota,2021-04-16,120856,1952,243,3,SD,46,884659
South Dakota,2021-04-17,121056,1953,200,1,SD,46,884659
South Dakota,2021-04-18,121056,1953,0,0,SD,46,884659
South Dakota,2021-04-19,121189,1953,133,0,SD,46,884659
South Dakota,2021-04-20,121360,1953,171,0,SD,46,884659
South Dakota,2021-04-21,121517,1954,157,1,SD,46,884659
South Dakota,2021-04-22,121651,1956,134,2,SD,46,884659
South Dakota,2021-04-23,121850,1957,199,1,SD,46,884659
South Dakota,2021-04-24,121986,1958,136,1,SD,46,884659
South Dakota,2021-04-25,121986,1958,0,0,SD,46,884659
South Dakota,2021-04-26,122080,1960,94,2,SD,46,884659
South Dakota,2021-04-27,122228,1961,148,1,SD,46,884659
South Dakota,2021-04-28,122398,1962,170,1,SD,46,884659
South Dakota,2021-04-29,122532,1962,134,0,SD,46,884659
South Dakota,2021-04-30,122660,1967,128,5,SD,46,884659
South Dakota,2021-05-01,122660,1967,0,0,SD,46,884659
South Dakota,2021-05-02,122660,1967,0,0,SD,46,884659
South Dakota,2021-05-03,122745,1970,85,3,SD,46,884659
South Dakota,2021-05-04,122974,1973,229,3,SD,46,884659
South Dakota,2021-05-05,123073,1976,99,3,SD,46,884659
South Dakota,2021-05-06,123157,1977,84,1,SD,46,884659
South Dakota,2021-05-07,123233,1980,76,3,SD,46,884659
South Dakota,2021-05-08,123233,1980,0,0,SD,46,884659
South Dakota,2021-05-09,123233,1980,0,0,SD,46,884659
South Dakota,2021-05-10,123310,1981,77,1,SD,46,884659
South Dakota,2021-05-11,123435,1981,125,0,SD,46,884659
South Dakota,2021-05-12,123518,1988,83,7,SD,46,884659
South Dakota,2021-05-13,123599,1989,81,1,SD,46,884659
South Dakota,2021-05-14,123644,1991,45,2,SD,46,884659
South Dakota,2021-05-15,123644,1991,0,0,SD,46,884659
South Dakota,2021-05-16,123644,1991,0,0,SD,46,884659
South Dakota,2021-05-17,123686,1993,42,2,SD,46,884659
South Dakota,2021-05-18,123784,1994,98,1,SD,46,884659
South Dakota,2021-05-19,123822,1994,38,0,SD,46,884659
South Dakota,2021-05-20,123877,2001,55,7,SD,46,884659
South Dakota,2021-05-21,123911,2001,34,0,SD,46,884659
South Dakota,2021-05-22,123911,2001,0,0,SD,46,884659
South Dakota,2021-05-23,123911,2001,0,0,SD,46,884659
South Dakota,2021-05-24,123942,2004,31,3,SD,46,884659
South Dakota,2021-05-25,124023,2004,81,0,SD,46,884659
South Dakota,2021-05-26,124071,2004,48,0,SD,46,884659
South Dakota,2021-05-27,124105,2004,34,0,SD,46,884659
South Dakota,2021-05-28,124162,2010,57,6,SD,46,884659
South Dakota,2021-05-29,124162,2010,0,0,SD,46,884659
South Dakota,2021-05-30,124162,2010,0,0,SD,46,884659
South Dakota,2021-05-31,124191,2014,29,4,SD,46,884659
South Dakota,2021-06-01,124191,2014,0,0,SD,46,884659
South Dakota,2021-06-02,124227,2019,36,5,SD,46,884659
South Dakota,2021-06-03,124242,2020,15,1,SD,46,884659
South Dakota,2021-06-04,124261,2022,19,2,SD,46,884659
South Dakota,2021-06-05,124261,2022,0,0,SD,46,884659
South Dakota,2021-06-06,124261,2022,0,0,SD,46,884659
South Dakota,2021-06-07,124273,2022,12,0,SD,46,884659
South Dakota,2021-06-08,124302,2023,29,1,SD,46,884659
South Dakota,2021-06-09,124314,2023,12,0,SD,46,884659
South Dakota,2021-06-10,124335,2026,21,3,SD,46,884659
South Dakota,2021-06-11,124343,2026,8,0,SD,46,884659
South Dakota,2021-06-12,124343,2026,0,0,SD,46,884659
South Dakota,2021-06-13,124356,2026,13,0,SD,46,884659
South Dakota,2021-06-14,124356,2026,0,0,SD,46,884659
South Dakota,2021-06-15,124377,2026,21,0,SD,46,884659
South Dakota,2021-06-16,124382,2026,5,0,SD,46,884659
South Dakota,2021-06-17,124393,2027,11,1,SD,46,884659
South Dakota,2021-06-18,124393,2027,0,0,SD,46,884659
South Dakota,2021-06-19,124393,2027,0,0,SD,46,884659
South Dakota,2021-06-20,124393,2027,0,0,SD,46,884659
South Dakota,2021-06-21,124411,2027,18,0,SD,46,884659
South Dakota,2021-06-22,124446,2027,35,0,SD,46,884659
South Dakota,2021-06-23,124468,2029,22,2,SD,46,884659
South Dakota,2021-06-24,124478,2029,10,0,SD,46,884659
South Dakota,2021-06-25,124492,2030,14,1,SD,46,884659
South Dakota,2021-06-26,124492,2030,0,0,SD,46,884659
South Dakota,2021-06-27,124492,2030,0,0,SD,46,884659
South Dakota,2021-06-28,124512,2030,20,0,SD,46,884659
South Dakota,2021-06-29,124521,2033,9,3,SD,46,884659
South Dakota,2021-06-30,124536,2035,15,2,SD,46,884659
South Dakota,2021-07-01,124561,2038,25,3,SD,46,884659
South Dakota,2021-07-02,124582,2038,21,0,SD,46,884659
South Dakota,2021-07-03,124582,2038,0,0,SD,46,884659
South Dakota,2021-07-04,124582,2038,0,0,SD,46,884659
South Dakota,2021-07-05,124582,2038,0,0,SD,46,884659
South Dakota,2021-07-06,124582,2038,0,0,SD,46,884659
South Dakota,2021-07-07,124641,2039,59,1,SD,46,884659
South Dakota,2021-07-08,124641,2039,0,0,SD,46,884659
South Dakota,2021-07-09,124641,2039,0,0,SD,46,884659
South Dakota,2021-07-10,124641,2039,0,0,SD,46,884659
South Dakota,2021-07-11,124641,2039,0,0,SD,46,884659
South Dakota,2021-07-12,124641,2039,0,0,SD,46,884659
South Dakota,2021-07-13,124641,2039,0,0,SD,46,884659
South Dakota,2021-07-14,124750,2040,109,1,SD,46,884659
South Dakota,2021-07-15,124750,2040,0,0,SD,46,884659
South Dakota,2021-07-16,124750,2040,0,0,SD,46,884659
South Dakota,2021-07-17,124750,2040,0,0,SD,46,884659
South Dakota,2021-07-18,124750,2040,0,0,SD,46,884659
South Dakota,2021-07-19,124750,2040,0,0,SD,46,884659
South Dakota,2021-07-20,124750,2040,0,0,SD,46,884659
South Dakota,2021-07-21,124948,2041,198,1,SD,46,884659
South Dakota,2021-07-22,124948,2041,0,0,SD,46,884659
South Dakota,2021-07-23,124948,2041,0,0,SD,46,884659
South Dakota,2021-07-24,124948,2041,0,0,SD,46,884659
South Dakota,2021-07-25,124948,2041,0,0,SD,46,884659
South Dakota,2021-07-26,124948,2041,0,0,SD,46,884659
South Dakota,2021-07-27,124948,2041,0,0,SD,46,884659
South Dakota,2021-07-28,125216,2043,268,2,SD,46,884659
South Dakota,2021-07-29,125216,2043,0,0,SD,46,884659
South Dakota,2021-07-30,125216,2043,0,0,SD,46,884659
South Dakota,2021-07-31,125216,2043,0,0,SD,46,884659
South Dakota,2021-08-01,125216,2043,0,0,SD,46,884659
South Dakota,2021-08-02,125216,2043,0,0,SD,46,884659
South Dakota,2021-08-03,125216,2043,0,0,SD,46,884659
South Dakota,2021-08-04,125592,2050,376,7,SD,46,884659
South Dakota,2021-08-05,125592,2050,0,0,SD,46,884659
South Dakota,2021-08-06,125592,2050,0,0,SD,46,884659
South Dakota,2021-08-07,125592,2050,0,0,SD,46,884659
South Dakota,2021-08-08,125592,2050,0,0,SD,46,884659
South Dakota,2021-08-09,125592,2050,0,0,SD,46,884659
South Dakota,2021-08-10,125592,2050,0,0,SD,46,884659
South Dakota,2021-08-11,126454,2051,862,1,SD,46,884659
South Dakota,2021-08-12,126607,2051,153,0,SD,46,884659
South Dakota,2021-08-13,126746,2052,139,1,SD,46,884659
South Dakota,2021-08-14,126746,2052,0,0,SD,46,884659
South Dakota,2021-08-15,126746,2052,0,0,SD,46,884659
South Dakota,2021-08-16,126925,2053,179,1,SD,46,884659
South Dakota,2021-08-17,127320,2055,395,2,SD,46,884659
South Dakota,2021-08-18,127696,2056,376,1,SD,46,884659
South Dakota,2021-08-19,127991,2057,295,1,SD,46,884659
South Dakota,2021-08-20,128295,2057,304,0,SD,46,884659
South Dakota,2021-08-21,128295,2057,0,0,SD,46,884659
South Dakota,2021-08-22,128295,2057,0,0,SD,46,884659
South Dakota,2021-08-23,128626,2057,331,0,SD,46,884659
South Dakota,2021-08-24,129411,2057,785,0,SD,46,884659
South Dakota,2021-08-25,129866,2059,455,2,SD,46,884659
South Dakota,2021-08-26,130337,2060,471,1,SD,46,884659
South Dakota,2021-08-27,130776,2062,439,2,SD,46,884659
South Dakota,2021-08-28,130776,2062,0,0,SD,46,884659
South Dakota,2021-08-29,130776,2062,0,0,SD,46,884659
South Dakota,2021-08-30,131239,2067,463,5,SD,46,884659
South Dakota,2021-08-31,132259,2069,1020,2,SD,46,884659
South Dakota,2021-09-01,132837,2069,578,0,SD,46,884659
South Dakota,2021-09-02,133372,2071,535,2,SD,46,884659
South Dakota,2021-09-03,133855,2072,483,1,SD,46,884659
South Dakota,2021-09-04,133855,2072,0,0,SD,46,884659
South Dakota,2021-09-05,133855,2072,0,0,SD,46,884659
South Dakota,2021-09-06,133855,2072,0,0,SD,46,884659
South Dakota,2021-09-07,134308,2074,453,2,SD,46,884659
South Dakota,2021-09-08,135538,2077,1230,3,SD,46,884659
South Dakota,2021-09-09,136157,2079,619,2,SD,46,884659
South Dakota,2021-09-10,136772,2084,615,5,SD,46,884659
South Dakota,2021-09-11,136772,2084,0,0,SD,46,884659
South Dakota,2021-09-12,136772,2084,0,0,SD,46,884659
South Dakota,2021-09-13,137300,2088,528,4,SD,46,884659
South Dakota,2021-09-14,138292,2092,992,4,SD,46,884659
South Dakota,2021-09-15,138860,2093,568,1,SD,46,884659
South Dakota,2021-09-16,139412,2096,552,3,SD,46,884659
South Dakota,2021-09-17,139956,2100,544,4,SD,46,884659
South Dakota,2021-09-18,139956,2100,0,0,SD,46,884659
South Dakota,2021-09-19,139956,2100,0,0,SD,46,884659
South Dakota,2021-09-20,140402,2105,446,5,SD,46,884659
South Dakota,2021-09-21,141141,2108,739,3,SD,46,884659
South Dakota,2021-09-22,141745,2109,604,1,SD,46,884659
South Dakota,2021-09-23,142330,2115,585,6,SD,46,884659
South Dakota,2021-09-24,142800,2125,470,10,SD,46,884659
South Dakota,2021-09-25,142800,2125,0,0,SD,46,884659
South Dakota,2021-09-26,142800,2125,0,0,SD,46,884659
South Dakota,2021-09-27,143183,2129,383,4,SD,46,884659
South Dakota,2021-09-28,143995,2133,812,4,SD,46,884659
South Dakota,2021-09-29,144546,2133,551,0,SD,46,884659
South Dakota,2021-09-30,145018,2142,472,9,SD,46,884659
South Dakota,2021-10-01,145474,2145,456,3,SD,46,884659
South Dakota,2021-10-02,145474,2145,0,0,SD,46,884659
South Dakota,2021-10-03,145474,2145,0,0,SD,46,884659
South Dakota,2021-10-04,145839,2160,365,15,SD,46,884659
South Dakota,2021-10-05,146594,2161,755,1,SD,46,884659
South Dakota,2021-10-06,146995,2167,401,6,SD,46,884659
South Dakota,2021-10-07,147469,2170,474,3,SD,46,884659
South Dakota,2021-10-08,147820,2171,351,1,SD,46,884659
South Dakota,2021-10-09,147820,2171,0,0,SD,46,884659
South Dakota,2021-10-10,147820,2171,0,0,SD,46,884659
South Dakota,2021-10-11,147820,2171,0,0,SD,46,884659
South Dakota,2021-10-12,148249,2177,429,6,SD,46,884659
South Dakota,2021-10-13,149337,2177,1088,0,SD,46,884659
South Dakota,2021-10-14,149678,2182,341,5,SD,46,884659
South Dakota,2021-10-15,149996,2189,318,7,SD,46,884659
South Dakota,2021-10-16,149996,2189,0,0,SD,46,884659
South Dakota,2021-10-17,149996,2189,0,0,SD,46,884659
South Dakota,2021-10-18,150350,2202,354,13,SD,46,884659
South Dakota,2021-10-19,151088,2203,738,1,SD,46,884659
South Dakota,2021-10-20,151554,2205,466,2,SD,46,884659
South Dakota,2021-10-21,151971,2214,417,9,SD,46,884659
South Dakota,2021-10-22,152308,2218,337,4,SD,46,884659
South Dakota,2021-10-23,152308,2218,0,0,SD,46,884659
South Dakota,2021-10-24,152308,2218,0,0,SD,46,884659
South Dakota,2021-10-25,152603,2220,295,2,SD,46,884659
South Dakota,2021-10-26,153321,2228,718,8,SD,46,884659
South Dakota,2021-10-27,153774,2231,453,3,SD,46,884659
South Dakota,2021-10-28,154086,2234,312,3,SD,46,884659
South Dakota,2021-10-29,154482,2235,396,1,SD,46,884659
South Dakota,2021-10-30,154482,2235,0,0,SD,46,884659
South Dakota,2021-10-31,154482,2235,0,0,SD,46,884659
South Dakota,2021-11-01,154885,2241,403,6,SD,46,884659
